Orthogroup	Duplications (all)	Duplications (50% support)
OG0018822	3	3
OG0018823	1	1
OG0018824	2	2
OG0018825	3	3
OG0018826	0	0
OG0018827	4	4
OG0018828	4	4
OG0018829	0	0
OG0018830	3	3
OG0018831	4	4
OG0018832	1	1
OG0018833	3	3
OG0018834	4	4
OG0018835	1	1
OG0018836	4	4
OG0018837	3	3
OG0018838	3	3
OG0018839	3	3
OG0018840	2	2
OG0018841	3	3
OG0018842	4	4
OG0018843	3	3
OG0018844	1	1
OG0018845	4	4
OG0018846	3	3
OG0018847	4	4
OG0018848	3	3
OG0018849	2	2
OG0018850	3	3
OG0018851	0	0
OG0018852	4	4
OG0018853	3	3
OG0018854	4	4
OG0018855	3	3
OG0018856	1	1
OG0018857	0	0
OG0018858	4	4
OG0018859	4	4
OG0018860	4	4
OG0018861	4	4
OG0018862	3	3
OG0018863	3	3
OG0018864	3	3
OG0018865	4	4
OG0018866	4	4
OG0018867	4	4
OG0018868	0	0
OG0018869	4	4
OG0018870	4	4
OG0018871	0	0
OG0018872	4	4
OG0018873	4	4
OG0018874	4	4
OG0018875	4	4
OG0018876	4	4
OG0018877	4	4
OG0018878	4	4
OG0018879	4	4
OG0018880	4	4
OG0018881	4	4
OG0018882	3	3
OG0018883	4	4
OG0018884	4	4
OG0018885	4	4
OG0018886	4	4
OG0018887	4	4
OG0018888	4	4
OG0018889	4	4
OG0018890	0	0
OG0018891	4	4
OG0018892	4	4
OG0018893	4	4
OG0018894	4	4
OG0018895	4	4
OG0018896	4	4
OG0018897	4	4
OG0018898	3	3
OG0018899	4	4
OG0018900	0	0
OG0018901	4	4
OG0018902	4	4
OG0018903	4	4
OG0018904	4	4
OG0018905	4	4
OG0018906	4	4
OG0018907	4	4
OG0018908	4	4
OG0018909	4	4
OG0018910	4	4
OG0018911	4	4
OG0018912	4	4
OG0018913	4	4
OG0018914	4	4
OG0018915	4	4
OG0018916	4	4
OG0018917	4	4
OG0018918	4	4
OG0018919	4	4
OG0018920	4	4
OG0018921	4	4
OG0018922	4	4
OG0018923	0	0
OG0018924	4	4
OG0018925	4	4
OG0018926	4	4
OG0018927	4	4
OG0018928	4	4
OG0018929	4	4
OG0018930	4	4
OG0018931	4	4
OG0018932	4	4
OG0018933	4	4
OG0018934	4	4
OG0018935	4	4
OG0018936	4	4
OG0018937	4	4
OG0018938	4	4
OG0018939	4	4
OG0018940	4	4
OG0018941	4	4
OG0018942	4	4
OG0018943	1	1
OG0018944	0	0
OG0018945	4	4
OG0018946	4	4
OG0018947	4	4
OG0018948	4	4
OG0018949	4	4
OG0018950	4	4
OG0018951	4	4
OG0018952	4	4
OG0018953	4	4
OG0018954	4	4
OG0018955	4	4
OG0018956	4	4
OG0018957	0	0
OG0018958	4	4
OG0018959	4	4
OG0018960	4	4
OG0018961	4	4
OG0018962	4	4
OG0018963	4	4
OG0018964	4	4
OG0018965	4	4
OG0018966	4	4
OG0018967	0	0
OG0018968	4	4
OG0018969	4	4
OG0018970	4	4
OG0018971	4	4
OG0018972	4	4
OG0018973	4	4
OG0018974	4	4
OG0018975	4	4
OG0018976	4	4
OG0018977	4	4
OG0018978	4	4
OG0018979	0	0
OG0018980	3	3
OG0018981	4	4
OG0018982	4	4
OG0018983	1	1
OG0018984	4	4
OG0018985	4	4
OG0018986	4	4
OG0018987	4	4
OG0018988	4	4
OG0018989	4	4
OG0018990	4	4
OG0018991	4	4
OG0018992	0	0
OG0018993	4	4
OG0018994	4	4
OG0018995	0	0
OG0018996	4	4
OG0018997	4	4
OG0018998	3	3
OG0018999	4	4
OG0019000	4	4
OG0019001	3	3
OG0019002	4	4
OG0019003	4	4
OG0019004	4	4
OG0019005	4	4
OG0019006	4	4
OG0019007	4	4
OG0019008	4	4
OG0019009	3	3
OG0019010	4	4
OG0019011	4	4
OG0019012	4	4
OG0019013	3	3
OG0019014	4	4
OG0019015	4	4
OG0019016	3	3
OG0019017	0	0
OG0019018	4	4
OG0019019	3	3
OG0019020	4	4
OG0019021	4	4
OG0019022	4	4
OG0019023	4	4
OG0019024	4	4
OG0019025	4	4
OG0019026	4	4
OG0019027	4	4
OG0019028	4	4
OG0019029	4	4
OG0019030	4	4
OG0019031	4	4
OG0019032	4	4
OG0019033	4	4
OG0019034	4	4
OG0019035	1	1
OG0019036	4	4
OG0019037	4	4
OG0019038	0	0
OG0019039	4	4
OG0019040	4	4
OG0019041	4	4
OG0019042	0	0
OG0019043	4	4
OG0019044	4	4
OG0019045	4	4
OG0019046	4	4
OG0019047	4	4
OG0019048	4	4
OG0019049	4	4
OG0019050	0	0
OG0019051	3	3
OG0019052	4	4
OG0019053	4	4
OG0019054	4	4
OG0019055	4	4
OG0019056	4	4
OG0019057	4	4
OG0019058	2	2
OG0019059	4	4
OG0019060	3	3
OG0019061	4	4
OG0019062	4	4
OG0019063	4	4
OG0019064	4	4
OG0019065	4	4
OG0019066	2	2
OG0019067	4	4
OG0019068	4	4
OG0019069	4	4
OG0019070	0	0
OG0019071	0	0
OG0019072	0	0
OG0019073	0	0
OG0019074	0	0
OG0019075	0	0
OG0019076	4	4
OG0019077	4	4
OG0019078	4	4
OG0019079	0	0
OG0019080	4	4
OG0019081	0	0
OG0019082	0	0
OG0019083	0	0
OG0019084	0	0
OG0019085	4	4
OG0019086	0	0
OG0019087	0	0
OG0019088	0	0
OG0019089	0	0
OG0019090	0	0
OG0019091	0	0
OG0019092	0	0
OG0019093	0	0
OG0019094	4	4
OG0019095	0	0
OG0019096	4	4
OG0019097	2	2
OG0019098	4	4
OG0019099	0	0
OG0019100	0	0
OG0019101	0	0
OG0019102	4	4
OG0019103	0	0
OG0019104	4	4
OG0019105	0	0
OG0019106	4	4
OG0019107	4	4
OG0019108	1	1
OG0019109	0	0
OG0019110	0	0
OG0019111	0	0
OG0019112	4	4
OG0019113	4	4
OG0019114	4	4
OG0019115	4	4
OG0019116	4	4
OG0019117	4	4
OG0019118	4	4
OG0019119	4	4
OG0019120	4	4
OG0019121	0	0
OG0019122	4	4
OG0019123	0	0
OG0019124	0	0
OG0019125	4	4
OG0019126	4	4
OG0019127	4	4
OG0019128	0	0
OG0019129	4	4
OG0019130	0	0
OG0019131	4	4
OG0019132	3	3
OG0019133	4	4
OG0019134	1	1
OG0019135	3	3
OG0019136	4	4
OG0019137	0	0
OG0019138	4	4
OG0019139	4	4
OG0019140	2	2
OG0019141	0	0
OG0019142	4	4
OG0019143	0	0
OG0019144	4	4
OG0019145	0	0
OG0019146	1	1
OG0019147	0	0
OG0019148	2	2
OG0019149	4	4
OG0019150	0	0
OG0019151	1	1
OG0019152	4	4
OG0019153	0	0
OG0019154	0	0
OG0019155	4	4
OG0019156	0	0
OG0019157	4	4
OG0019158	4	4
OG0019159	0	0
OG0019160	4	4
OG0019161	4	4
OG0019162	4	4
OG0019163	3	3
OG0019164	4	4
OG0019165	4	4
OG0019166	4	4
OG0019167	4	4
OG0019168	4	4
OG0019169	1	1
OG0019170	4	4
OG0019171	4	4
OG0019172	4	4
OG0019173	4	4
OG0019174	4	4
OG0019175	2	2
OG0019176	0	0
OG0019177	4	4
OG0019178	4	4
OG0019179	0	0
OG0019180	4	4
OG0019181	2	2
OG0019182	0	0
OG0019183	4	4
OG0019184	0	0
OG0019185	1	1
OG0019186	4	4
OG0019187	4	4
OG0019188	4	4
OG0019189	0	0
OG0019190	0	0
OG0019191	4	4
OG0019192	3	3
OG0019193	1	1
OG0019194	4	4
OG0019195	0	0
OG0019196	0	0
OG0019197	1	1
OG0019198	0	0
OG0019199	0	0
OG0019200	0	0
OG0019201	0	0
OG0019202	1	1
OG0019203	1	1
OG0019204	1	1
OG0019205	4	4
OG0019206	1	1
OG0019207	1	1
OG0019208	1	1
OG0019209	2	2
OG0019210	1	1
OG0019211	1	1
OG0019212	2	2
OG0019213	1	1
OG0019214	2	2
OG0019215	3	3
OG0019216	1	1
OG0019217	2	2
OG0019218	1	1
OG0019219	1	1
OG0019220	2	2
OG0019221	1	1
OG0019222	1	1
OG0019223	1	1
OG0019224	1	1
OG0019225	1	1
OG0019226	1	1
OG0019227	1	1
OG0019228	1	1
OG0019229	1	1
OG0019230	1	1
OG0019231	1	1
OG0019232	1	1
OG0019233	1	1
OG0019234	1	1
OG0019235	1	1
OG0019236	2	2
OG0019237	2	2
OG0019238	4	4
OG0019239	1	1
OG0019240	1	1
OG0019241	1	1
OG0019242	2	2
OG0019243	1	1
OG0019244	1	1
OG0019245	4	4
OG0019246	1	1
OG0019247	1	1
OG0019248	1	1
OG0019249	1	1
OG0019250	1	1
OG0019251	4	4
OG0019252	1	1
OG0019253	2	2
OG0019254	1	1
OG0019255	2	2
OG0019256	2	2
OG0019257	1	1
OG0019258	1	1
OG0019259	1	1
OG0019260	2	2
OG0019261	1	1
OG0019262	1	1
OG0019263	2	2
OG0019264	3	3
OG0019265	1	1
OG0019266	2	2
OG0019267	2	2
OG0019268	1	1
OG0019269	1	1
OG0019270	2	2
OG0019271	1	1
OG0019272	1	1
OG0019273	3	3
OG0019274	2	2
OG0019275	1	1
OG0019276	2	2
OG0019277	2	2
OG0019278	1	1
OG0019279	3	3
OG0019280	1	1
OG0019281	1	1
OG0019282	4	4
OG0019283	1	1
OG0019284	1	1
OG0019285	1	1
OG0019286	2	2
OG0019287	3	3
OG0019288	2	2
OG0019289	2	2
OG0019290	1	1
OG0019291	1	1
OG0019292	3	3
OG0019293	2	2
OG0019294	1	1
OG0019295	1	1
OG0019296	2	2
OG0019297	2	2
OG0019298	2	2
OG0019299	1	1
OG0019300	3	3
OG0019301	2	2
OG0019302	4	4
OG0019303	1	1
OG0019304	3	3
OG0019305	2	2
OG0019306	2	2
OG0019307	1	1
OG0019308	3	3
OG0019309	1	1
OG0019310	1	1
OG0019311	2	2
OG0019312	2	2
OG0019313	2	2
OG0019314	1	1
OG0019315	1	1
OG0019316	2	2
OG0019317	1	1
OG0019318	1	1
OG0019319	1	1
OG0019320	1	1
OG0019321	2	2
OG0019322	3	3
OG0019323	1	1
OG0019324	2	2
OG0019325	1	1
OG0019326	1	1
OG0019327	1	1
OG0019328	1	1
OG0019329	3	3
OG0019330	3	3
OG0019331	4	4
OG0019332	3	3
OG0019333	2	2
OG0019334	3	3
OG0019335	1	1
OG0019336	1	1
OG0019337	3	3
OG0019338	3	3
OG0019339	3	3
OG0019340	3	3
OG0019341	4	4
OG0019342	2	2
OG0019343	2	2
OG0019344	2	2
OG0019345	3	3
OG0019346	2	2
OG0019347	1	1
OG0019348	2	2
OG0019349	3	3
OG0019350	2	2
OG0019351	1	1
OG0019352	2	2
OG0019353	2	2
OG0019354	2	2
OG0019355	2	2
OG0019356	1	1
OG0019357	2	2
OG0019358	2	2
OG0019359	3	3
OG0019360	2	2
OG0019361	1	1
OG0019362	3	3
OG0019363	1	1
OG0019364	1	1
OG0019365	3	3
OG0019366	2	2
OG0019367	3	3
OG0019368	2	2
OG0019369	1	1
OG0019370	2	2
OG0019371	3	3
OG0019372	2	2
OG0019373	2	2
OG0019374	2	2
OG0019375	1	1
OG0019376	1	1
OG0019377	2	2
OG0019378	2	2
OG0019379	1	1
OG0019380	1	1
OG0019381	2	2
OG0019382	2	2
OG0019383	2	2
OG0019384	1	1
OG0019385	2	2
OG0019386	1	1
OG0019387	3	3
OG0019388	3	3
OG0019389	2	2
OG0019390	1	1
OG0019391	3	3
OG0019392	1	1
OG0019393	1	1
OG0019394	2	2
OG0019395	2	2
OG0019396	4	4
OG0019397	3	3
OG0019398	3	3
OG0019399	3	3
OG0019400	3	3
OG0019401	1	1
OG0019402	2	2
OG0019403	1	1
OG0019404	4	4
OG0019405	2	2
OG0019406	2	2
OG0019407	2	2
OG0019408	2	2
OG0019409	2	2
OG0019410	2	2
OG0019411	1	1
OG0019412	3	3
OG0019413	1	1
OG0019414	2	2
OG0019415	2	2
OG0019416	3	3
OG0019417	2	2
OG0019418	2	2
OG0019419	2	2
OG0019420	3	3
OG0019421	2	2
OG0019422	1	1
OG0019423	1	1
OG0019424	4	4
OG0019425	2	2
OG0019426	1	1
OG0019427	2	2
OG0019428	4	4
OG0019429	4	4
OG0019430	2	2
OG0019431	2	2
OG0019432	2	2
OG0019433	2	2
OG0019434	2	2
OG0019435	2	2
OG0019436	2	2
OG0019437	4	4
OG0019438	3	3
OG0019439	4	4
OG0019440	2	2
OG0019441	2	2
OG0019442	1	1
OG0019443	1	1
OG0019444	2	2
OG0019445	1	1
OG0019446	4	4
OG0019447	2	2
OG0019448	2	2
OG0019449	3	3
OG0019450	3	3
OG0019451	3	3
OG0019452	1	1
OG0019453	1	1
OG0019454	2	2
OG0019455	4	4
OG0019456	2	2
OG0019457	4	4
OG0019458	2	2
OG0019459	4	4
OG0019460	2	2
OG0019461	4	4
OG0019462	1	1
OG0019463	1	1
OG0019464	1	1
OG0019465	1	1
OG0019466	2	2
OG0019467	1	1
OG0019468	1	1
OG0019469	2	2
OG0019470	1	1
OG0019471	1	1
OG0019472	2	2
OG0019473	1	1
OG0019474	1	1
OG0019475	1	1
OG0019476	1	1
OG0019477	1	1
OG0019478	2	2
OG0019479	1	1
OG0019480	1	1
OG0019481	1	1
OG0019482	1	1
OG0019483	1	1
OG0019484	1	1
OG0019485	2	2
OG0019486	1	1
OG0019487	1	1
OG0019488	1	1
OG0019489	1	1
OG0019490	1	1
OG0019491	2	2
OG0019492	1	1
OG0019493	2	2
OG0019494	1	1
OG0019495	1	1
OG0019496	1	1
OG0019497	2	2
OG0019498	1	1
OG0019499	1	1
OG0019500	1	1
OG0019501	1	1
OG0019502	1	1
OG0019503	1	1
OG0019504	1	1
OG0019505	2	2
OG0019506	1	1
OG0019507	2	2
OG0019508	2	2
OG0019509	1	1
OG0019510	1	1
OG0019511	1	1
OG0019512	1	1
OG0019513	1	1
OG0019514	1	1
OG0019515	1	1
OG0019516	1	1
OG0019517	1	1
OG0019518	1	1
OG0019519	1	1
OG0019520	1	1
OG0019521	1	1
OG0019522	1	1
OG0019523	2	2
OG0019524	1	1
OG0019525	1	1
OG0019526	2	2
OG0019527	1	1
OG0019528	1	1
OG0019529	1	1
OG0019530	1	1
OG0019531	1	1
OG0019532	1	1
OG0019533	1	1
OG0019534	1	1
OG0019535	1	1
OG0019536	2	2
OG0019537	1	1
OG0019538	1	1
OG0019539	3	3
OG0019540	1	1
OG0019541	1	1
OG0019542	4	4
OG0019543	1	1
OG0019544	1	1
OG0019545	1	1
OG0019546	1	1
OG0019547	1	1
OG0019548	1	1
OG0019549	1	1
OG0019550	1	1
OG0019551	1	1
OG0019552	3	3
OG0019553	1	1
OG0019554	1	1
OG0019555	1	1
OG0019556	1	1
OG0019557	1	1
OG0019558	1	1
OG0019559	2	2
OG0019560	2	2
OG0019561	3	3
OG0019562	1	1
OG0019563	1	1
OG0019564	1	1
OG0019565	1	1
OG0019566	1	1
OG0019567	1	1
OG0019568	2	2
OG0019569	2	2
OG0019570	1	1
OG0019571	1	1
OG0019572	3	3
OG0019573	1	1
OG0019574	1	1
OG0019575	2	2
OG0019576	1	1
OG0019577	2	2
OG0019578	1	1
OG0019579	1	1
OG0019580	1	1
OG0019581	1	1
OG0019582	1	1
OG0019583	2	2
OG0019584	1	1
OG0019585	2	2
OG0019586	1	1
OG0019587	2	2
OG0019588	2	2
OG0019589	1	1
OG0019590	1	1
OG0019591	1	1
OG0019592	2	2
OG0019593	1	1
OG0019594	2	2
OG0019595	1	1
OG0019596	1	1
OG0019597	3	3
OG0019598	1	1
OG0019599	2	2
OG0019600	2	2
OG0019601	1	1
OG0019602	1	1
OG0019603	2	2
OG0019604	1	1
OG0019605	2	2
OG0019606	1	1
OG0019607	1	1
OG0019608	1	1
OG0019609	1	1
OG0019610	1	1
OG0019611	2	2
OG0019612	3	3
OG0019613	4	4
OG0019614	1	1
OG0019615	4	4
OG0019616	4	4
OG0019617	3	3
OG0019618	4	4
OG0019619	4	4
OG0019620	3	3
OG0019621	2	2
OG0019622	2	2
OG0019623	4	4
OG0019624	4	4
OG0019625	1	1
OG0019626	4	4
OG0019627	3	3
OG0019628	4	4
OG0019629	1	1
OG0019630	3	3
OG0019631	3	3
OG0019632	4	4
OG0019633	2	2
OG0019634	3	3
OG0019635	4	4
OG0019636	3	3
OG0019637	3	3
OG0019638	3	3
OG0019639	4	4
OG0019640	1	1
OG0019641	4	4
OG0019642	3	3
OG0019643	1	1
OG0019644	3	3
OG0019645	4	4
OG0019646	3	3
OG0019647	4	4
OG0019648	3	3
OG0019649	4	4
OG0019650	3	3
OG0019651	4	4
OG0019652	4	4
OG0019653	3	3
OG0019654	3	3
OG0019655	2	2
OG0019656	1	1
OG0019657	4	4
OG0019658	2	2
OG0019659	1	1
OG0019660	4	4
OG0019661	4	4
OG0019662	4	4
OG0019663	4	4
OG0019664	3	3
OG0019665	3	3
OG0019666	4	4
OG0019667	3	3
OG0019668	4	4
OG0019669	4	4
OG0019670	4	4
OG0019671	2	2
OG0019672	2	2
OG0019673	2	2
OG0019674	4	4
OG0019675	3	3
OG0019676	2	2
OG0019677	2	2
OG0019678	3	3
OG0019679	3	3
OG0019680	2	2
OG0019681	4	4
OG0019682	3	3
OG0019683	4	4
OG0019684	4	4
OG0019685	4	4
OG0019686	3	3
OG0019687	4	4
OG0019688	4	4
OG0019689	2	2
OG0019690	1	1
OG0019691	4	4
OG0019692	2	2
OG0019693	3	3
OG0019694	3	3
OG0019695	2	2
OG0019696	4	4
OG0019697	4	4
OG0019698	2	2
OG0019699	3	3
OG0019700	3	3
OG0019701	2	2
OG0019702	3	3
OG0019703	3	3
OG0019704	2	2
OG0019705	4	4
OG0019706	3	3
OG0019707	3	3
OG0019708	2	2
OG0019709	2	2
OG0019710	2	2
OG0019711	3	3
OG0019712	3	3
OG0019713	3	3
OG0019714	3	3
OG0019715	3	3
OG0019716	3	3
OG0019717	2	2
OG0019718	4	4
OG0019719	4	4
OG0019720	4	4
OG0019721	1	1
OG0019722	3	3
OG0019723	2	2
OG0019724	2	2
OG0019725	3	3
OG0019726	2	2
OG0019727	2	2
OG0019728	3	3
OG0019729	3	3
OG0019730	4	4
OG0019731	4	4
OG0019732	2	2
OG0019733	3	3
OG0019734	4	4
OG0019735	4	4
OG0019736	3	3
OG0019737	2	2
OG0019738	4	4
OG0019739	3	3
OG0019740	4	4
OG0019741	3	3
OG0019742	3	3
OG0019743	3	3
OG0019744	4	4
OG0019745	4	4
OG0019746	4	4
OG0019747	3	3
OG0019748	4	4
OG0019749	4	4
OG0019750	4	4
OG0019751	4	4
OG0019752	3	3
OG0019753	4	4
OG0019754	4	4
OG0019755	4	4
OG0019756	4	4
OG0019757	4	4
OG0019758	3	3
OG0019759	4	4
OG0019760	3	3
OG0019761	4	4
OG0019762	1	1
OG0019763	3	3
OG0019764	2	2
OG0019765	3	3
OG0019766	2	2
OG0019767	4	4
OG0019768	4	4
OG0019769	4	4
OG0019770	4	4
OG0019771	4	4
OG0019772	4	4
OG0019773	4	4
OG0019774	4	4
OG0019775	4	4
OG0019776	4	4
OG0019777	4	4
OG0019778	4	4
OG0019779	4	4
OG0019780	4	4
OG0019781	4	4
OG0019782	4	4
OG0019783	4	4
OG0019784	4	4
OG0019785	4	4
OG0019786	4	4
OG0019787	4	4
OG0019788	4	4
OG0019789	4	4
OG0019790	4	4
OG0019791	4	4
OG0019792	4	4
OG0019793	4	4
OG0019794	4	4
OG0019795	4	4
OG0019796	4	4
OG0019797	4	4
OG0019798	3	3
OG0019799	4	4
OG0019800	4	4
OG0019801	4	4
OG0019802	4	4
OG0019803	4	4
OG0019804	3	3
OG0019805	4	4
OG0019806	3	3
OG0019807	4	4
OG0019808	4	4
OG0019809	4	4
OG0019810	4	4
OG0019811	4	4
OG0019812	4	4
OG0019813	4	4
OG0019814	4	4
OG0019815	4	4
OG0019816	4	4
OG0019817	4	4
OG0019818	4	4
OG0019819	4	4
OG0019820	4	4
OG0019821	4	4
OG0019822	4	4
OG0019823	4	4
OG0019824	4	4
OG0019825	4	4
OG0019826	4	4
OG0019827	4	4
OG0019828	4	4
OG0019829	4	4
OG0019830	4	4
OG0019831	4	4
OG0019832	3	3
OG0019833	3	3
OG0019834	4	4
OG0019835	4	4
OG0019836	4	4
OG0019837	4	4
OG0019838	4	4
OG0019839	4	4
OG0019840	4	4
OG0019841	4	4
OG0019842	4	4
OG0019843	4	4
OG0019844	4	4
OG0019845	4	4
OG0019846	4	4
OG0019847	4	4
OG0019848	4	4
OG0019849	4	4
OG0019850	4	4
OG0019851	4	4
OG0019852	4	4
OG0019853	4	4
OG0019854	4	4
OG0019855	4	4
OG0019856	4	4
OG0019857	4	4
OG0019858	4	4
OG0019859	4	4
OG0019860	4	4
OG0019861	4	4
OG0019862	4	4
OG0019863	4	4
OG0019864	4	4
OG0019865	4	4
OG0019866	4	4
OG0019867	4	4
OG0019868	4	4
OG0019869	4	4
OG0019870	4	4
OG0019871	3	3
OG0019872	3	3
OG0019873	2	2
OG0019874	3	3
OG0019875	3	3
OG0019876	3	3
OG0019877	3	3
OG0019878	3	3
OG0019879	3	3
OG0019880	2	2
OG0019881	3	3
OG0019882	3	3
OG0019883	3	3
OG0019884	3	3
OG0019885	3	3
OG0019886	3	3
OG0019887	3	3
OG0019888	3	3
OG0019889	3	3
OG0019890	3	3
OG0019891	3	3
OG0019892	3	3
OG0019893	3	3
OG0019894	3	3
OG0019895	3	3
OG0019896	3	3
OG0019897	3	3
OG0019898	3	3
OG0019899	2	2
OG0019900	3	3
OG0019901	0	0
OG0019902	3	3
OG0019903	1	1
OG0019904	3	3
OG0019905	3	3
OG0019906	3	3
OG0019907	3	3
OG0019908	3	3
OG0019909	3	3
OG0019910	3	3
OG0019911	1	1
OG0019912	2	2
OG0019913	1	1
OG0019914	1	1
OG0019915	2	2
OG0019916	3	3
OG0019917	3	3
OG0019918	3	3
OG0019919	3	3
OG0019920	3	3
OG0019921	3	3
OG0019922	3	3
OG0019923	3	3
OG0019924	3	3
OG0019925	3	3
OG0019926	3	3
OG0019927	3	3
OG0019928	3	3
OG0019929	3	3
OG0019930	3	3
OG0019931	3	3
OG0019932	3	3
OG0019933	3	3
OG0019934	3	3
OG0019935	3	3
OG0019936	3	3
OG0019937	3	3
OG0019938	3	3
OG0019939	3	3
OG0019940	3	3
OG0019941	3	3
OG0019942	3	3
OG0019943	0	0
OG0019944	3	3
OG0019945	3	3
OG0019946	3	3
OG0019947	3	3
OG0019948	1	1
OG0019949	3	3
OG0019950	3	3
OG0019951	3	3
OG0019952	0	0
OG0019953	2	2
OG0019954	2	2
OG0019955	3	3
OG0019956	3	3
OG0019957	1	1
OG0019958	3	3
OG0019959	3	3
OG0019960	3	3
OG0019961	3	3
OG0019962	3	3
OG0019963	1	1
OG0019964	3	3
OG0019965	2	2
OG0019966	3	3
OG0019967	3	3
OG0019968	3	3
OG0019969	3	3
OG0019970	3	3
OG0019971	2	2
OG0019972	3	3
OG0019973	3	3
OG0019974	3	3
OG0019975	3	3
OG0019976	3	3
OG0019977	3	3
OG0019978	3	3
OG0019979	3	3
OG0019980	3	3
OG0019981	3	3
OG0019982	3	3
OG0019983	3	3
OG0019984	3	3
OG0019985	3	3
OG0019986	3	3
OG0019987	1	1
OG0019988	3	3
OG0019989	3	3
OG0019990	3	3
OG0019991	2	2
OG0019992	2	2
OG0019993	3	3
OG0019994	3	3
OG0019995	3	3
OG0019996	3	3
OG0019997	2	2
OG0019998	3	3
OG0019999	3	3
OG0020000	3	3
OG0020001	3	3
OG0020002	3	3
OG0020003	3	3
OG0020004	3	3
OG0020005	0	0
OG0020006	3	3
OG0020007	3	3
OG0020008	3	3
OG0020009	2	2
OG0020010	3	3
OG0020011	3	3
OG0020012	2	2
OG0020013	3	3
OG0020014	3	3
OG0020015	0	0
OG0020016	3	3
OG0020017	2	2
OG0020018	3	3
OG0020019	3	3
OG0020020	3	3
OG0020021	3	3
OG0020022	3	3
OG0020023	3	3
OG0020024	3	3
OG0020025	1	1
OG0020026	2	2
OG0020027	3	3
OG0020028	1	1
OG0020029	3	3
OG0020030	3	3
OG0020031	3	3
OG0020032	1	1
OG0020033	1	1
OG0020034	3	3
OG0020035	3	3
OG0020036	3	3
OG0020037	2	2
OG0020038	3	3
OG0020039	3	3
OG0020040	3	3
OG0020041	3	3
OG0020042	2	2
OG0020043	3	3
OG0020044	1	1
OG0020045	3	3
OG0020046	3	3
OG0020047	2	2
OG0020048	2	2
OG0020049	2	2
OG0020050	3	3
OG0020051	3	3
OG0020052	3	3
OG0020053	3	3
OG0020054	1	1
OG0020055	3	3
OG0020056	3	3
OG0020057	3	3
OG0020058	3	3
OG0020059	3	3
OG0020060	1	1
OG0020061	2	2
OG0020062	3	3
OG0020063	3	3
OG0020064	1	1
OG0020065	1	1
OG0020066	1	1
OG0020067	3	3
OG0020068	1	1
OG0020069	2	2
OG0020070	1	1
OG0020071	3	3
OG0020072	3	3
OG0020073	1	1
OG0020074	1	1
OG0020075	2	2
OG0020076	1	1
OG0020077	3	3
OG0020078	3	3
OG0020079	3	3
OG0020080	3	3
OG0020081	2	2
OG0020082	3	3
OG0020083	1	1
OG0020084	1	1
OG0020085	2	2
OG0020086	3	3
OG0020087	3	3
OG0020088	2	2
OG0020089	3	3
OG0020090	3	3
OG0020091	0	0
OG0020092	2	2
OG0020093	3	3
OG0020094	1	1
OG0020095	2	2
OG0020096	1	1
OG0020097	3	3
OG0020098	2	2
OG0020099	3	3
OG0020100	1	1
OG0020101	3	3
OG0020102	3	3
OG0020103	2	2
OG0020104	0	0
OG0020105	2	2
OG0020106	1	1
OG0020107	3	3
OG0020108	0	0
OG0020109	2	2
OG0020110	3	3
OG0020111	1	1
OG0020112	3	3
OG0020113	1	1
OG0020114	1	1
OG0020115	2	2
OG0020116	2	2
OG0020117	3	3
OG0020118	2	2
OG0020119	3	3
OG0020120	2	2
OG0020121	2	2
OG0020122	2	2
OG0020123	1	1
OG0020124	1	1
OG0020125	3	3
OG0020126	1	1
OG0020127	1	1
OG0020128	3	3
OG0020129	3	3
OG0020130	2	2
OG0020131	2	2
OG0020132	3	3
OG0020133	1	1
OG0020134	3	3
OG0020135	3	3
OG0020136	2	2
OG0020137	2	2
OG0020138	3	3
OG0020139	2	2
OG0020140	1	1
OG0020141	1	1
OG0020142	2	2
OG0020143	3	3
OG0020144	1	1
OG0020145	2	2
OG0020146	3	3
OG0020147	3	3
OG0020148	1	1
OG0020149	3	3
OG0020150	3	3
OG0020151	2	2
OG0020152	2	2
OG0020153	1	1
OG0020154	0	0
OG0020155	2	2
OG0020156	3	3
OG0020157	2	2
OG0020158	2	2
OG0020159	0	0
OG0020160	1	1
OG0020161	2	2
OG0020162	1	1
OG0020163	2	2
OG0020164	3	3
OG0020165	1	1
OG0020166	0	0
OG0020167	3	3
OG0020168	3	3
OG0020169	2	2
OG0020170	2	2
OG0020171	3	3
OG0020172	2	2
OG0020173	1	1
OG0020174	1	1
OG0020175	2	2
OG0020176	3	3
OG0020177	2	2
OG0020178	3	3
OG0020179	1	1
OG0020180	2	2
OG0020181	2	2
OG0020182	3	3
OG0020183	3	3
OG0020184	3	3
OG0020185	2	2
OG0020186	3	3
OG0020187	3	3
OG0020188	3	3
OG0020189	2	2
OG0020190	2	2
OG0020191	1	1
OG0020192	2	2
OG0020193	2	2
OG0020194	1	1
OG0020195	3	3
OG0020196	3	3
OG0020197	2	2
OG0020198	2	2
OG0020199	2	2
OG0020200	2	2
OG0020201	3	3
OG0020202	2	2
OG0020203	3	3
OG0020204	2	2
OG0020205	3	3
OG0020206	2	2
OG0020207	2	2
OG0020208	3	3
OG0020209	3	3
OG0020210	3	3
OG0020211	3	3
OG0020212	3	3
OG0020213	2	2
OG0020214	2	2
OG0020215	2	2
OG0020216	2	2
OG0020217	3	3
OG0020218	2	2
